transaction_id,amount,hour,predicted_label,fraud_probability,top_shap_feature,shap_value
212928,1.0,14,0,8.6e-05,V1,-6.811988
232175,14.8,16,0,1e-06,V14,-5.03972
158363,1.0,6,0,0.0,V14,-6.714524
116679,1.0,20,0,0.00039,V12,-3.628096
219372,39.0,15,0,1e-06,V14,-4.340883
264816,2331.31,20,0,0.000109,V4,-6.068708
200976,229.54,13,0,1e-05,V4,-4.437566
5223,26.16,1,0,1e-06,V3,-4.71392
79623,1.0,16,0,0.001585,V8,-3.053698
137575,157.22,22,0,3e-06,V12,-7.481998
194768,10.0,12,0,0.000107,V4,-5.474558
158367,1.0,6,0,0.0,V14,-6.350518
255635,0.77,19,0,2e-06,V4,-4.926167
45791,24.99,11,0,0.000184,V4,-5.949547
7290,12.11,2,0,0.009368,V14,-5.02242
153445,7.59,3,0,0.027442,V14,-3.748714
78107,206.2,15,0,0.417098,V10,-3.12741
17092,4.99,7,0,0.001607,V3,-3.223774
193400,10.0,12,0,0.000141,V4,-7.309346
170656,288.26,9,0,0.002413,V10,-2.713327
184771,78.93,11,0,1.5e-05,V4,-5.486831
111186,129.11,20,0,1.2e-05,V4,-4.253102
117607,24.99,20,0,4.1e-05,V4,-6.384029
178814,1.0,10,0,0.000124,V11,-5.492618
205008,14.95,13,0,2.6e-05,V1,-5.959684
250207,5.0,18,0,4.6e-05,V4,-3.685177
258941,24.99,20,0,3e-06,V1,-4.85542
84923,8.99,16,0,4.9e-05,V14,-4.94368
225536,59.01,16,0,8.4e-05,V12,-3.905044
232298,2.0,16,0,3.4e-05,V4,-7.342942
162317,1.0,7,0,0.0,V4,-5.227178
18892,7.96,8,0,6e-06,V14,-4.580422
246599,42.81,18,0,0.016175,V1,-6.660704
63336,42.95,14,0,1e-06,V12,-4.409424
218363,104.9,15,0,1.5e-05,V4,-5.206959
181320,9.99,10,0,9e-06,V14,-5.818308
200333,30.48,13,0,0.0,V14,-4.314118
68659,113.84,14,0,5e-06,V4,-4.591402
34000,275.49,10,0,3e-06,V4,-5.785288
281074,1.0,23,0,0.005441,V1,-4.93002
207257,19.95,13,0,9.5e-05,V1,-4.831979
12932,1123.16,6,0,4e-06,V14,-4.942274
116641,2.0,20,0,0.000986,V14,-4.297908
26031,4.99,9,0,0.001853,V14,-4.635998
104613,158.0,19,0,0.001648,V4,-6.058646
66524,15.0,14,0,2e-06,V4,-6.258312
82814,13.85,16,0,0.000218,V4,-5.4656
150065,42.13,1,0,1e-06,V4,-8.970351
146541,1.0,0,0,0.0,V4,-5.01232
34642,10.99,10,0,9e-06,V14,-4.194242
160144,1.0,7,0,5e-06,V1,-5.733441
235559,12.58,17,0,0.000136,V1,-6.021206
50900,26.08,12,0,0.034304,V18,-4.072765
37497,200.0,10,0,4e-06,V4,-4.626328
53536,358.2,12,0,0.002859,V14,-4.092099
235029,13.5,17,0,0.000264,V4,-4.710924
263887,56.0,20,0,0.000177,V4,-5.782893
244907,7.63,18,0,2e-06,V4,-6.048434
98538,500.0,18,0,7e-05,V3,-4.134189
9937,4.49,4,0,6e-06,V14,-8.441007
218567,180.0,15,0,2.8e-05,V4,-4.328354
30194,67.29,9,0,0.0,V3,-4.346026
157129,3.57,6,0,1e-06,V4,-7.13779
179134,205.3,10,0,0.000804,V14,-2.959049
51039,37.0,12,0,1.9e-05,V14,-5.144468
208165,15.0,14,0,0.013362,V4,-6.451992
263051,0.76,20,0,4e-06,V4,-4.543755
5112,40.85,1,0,0.0,V14,-6.554704
149672,172.45,1,0,1e-06,V4,-5.792332
111280,39.99,20,0,0.004845,V14,-2.708228
15275,50.0,7,0,3.2e-05,V4,-5.609829
240374,117.55,17,0,0.000243,V24,-4.580072
51300,192.44,12,0,0.003825,V18,-2.328498
98268,4.99,18,0,3e-06,V14,-4.095001
275010,60.0,22,0,1.2e-05,V4,-3.936285
144737,49.95,23,0,0.00976,V12,-3.007994
175517,78.0,9,0,4e-06,V4,-5.645793
175586,9.7,10,0,0.0,V4,-5.558138
205200,183.0,13,0,1e-06,V14,-6.159648
217540,6.26,15,0,0.012245,V1,-4.941499
34086,3.48,10,0,0.044659,V11,-6.087144
85854,120.0,16,0,2e-06,V3,-3.523692
141379,19.94,23,0,0.000634,V3,-3.46957
97628,120.0,18,0,5.7e-05,V14,-3.618752
70112,237.9,14,0,0.000256,V10,-3.710794
256222,3.7,19,0,3.6e-05,V4,-5.981812
91197,6.99,17,0,7e-06,V3,-4.454434
77196,1.0,15,0,0.108336,V12,-3.979998
14213,6.99,7,0,2e-06,V3,-3.634098
42753,133.23,11,0,0.000143,V8,-3.544974
61901,118.0,13,0,2e-06,V4,-6.576982
176874,14.4,10,0,0.0,V1,-5.648916
193154,0.76,12,0,7e-06,V1,-6.957109
23391,17.31,9,0,3e-06,V4,-6.627542
162294,1.98,7,0,0.0,V4,-4.57463
42549,88.23,11,1,1.0,V14,3.579768
181190,5.0,10,0,0.0,V1,-4.595505
170362,73.47,9,0,4e-06,V12,-3.93572
142933,83.63,23,0,0.127881,Hour,-3.818059
195407,57.32,12,0,5.6e-05,V14,-5.882672
162327,1.0,7,0,1e-06,V14,-5.47374
227703,941.58,16,0,0.000403,V4,-4.080319
191286,1.79,11,0,0.0,V4,-6.869736
23880,52.21,9,0,4e-06,V12,-5.540574
174192,1.0,9,0,0.000157,V1,-6.716402
208152,79.0,14,0,0.000268,V1,-4.079561
139775,4.22,23,0,0.000222,V14,-4.3453
36572,49.35,10,0,8e-06,V3,-4.276662
167523,279.91,8,0,0.005597,V1,-2.539158
197611,17.5,12,0,1.7e-05,V4,-3.999353
206575,7.58,13,0,0.000238,V1,-6.587782
205549,48.0,13,0,2e-05,V14,-7.071714
721,3.98,0,0,4e-06,V3,-6.702568
110489,487.48,19,0,0.003558,V14,-3.267324
161653,1.11,7,0,0.0,V1,-5.841378
77671,3.84,15,0,1.1e-05,V4,-6.04553
90263,46.73,17,0,0.001117,V10,-2.226284
177309,66.3,10,0,4e-06,V11,-4.621861
67273,24.08,14,0,0.001417,V3,-3.721874
91381,1.79,17,0,9.7e-05,V12,-3.86598
175930,0.89,10,0,0.001251,V3,-5.086016
18442,20.0,8,0,2e-06,V4,-7.610602
65421,138.65,14,0,0.003519,V4,-5.637252
118704,30.0,20,0,0.000358,V4,-4.783681
141645,34.66,23,0,3e-06,V12,-4.455918
94642,50.95,18,0,0.000381,V12,-4.933402
138407,4.56,22,0,3e-06,V3,-4.287495
135419,4.99,22,0,1.2e-05,V3,-4.32473
46632,36.0,11,0,9e-06,V4,-5.140071
49077,33.17,12,0,0.022166,V3,-4.114336
27665,707.94,9,0,0.001102,V12,-4.136489
195073,50.0,12,0,3.6e-05,V4,-5.41998
76026,87.55,15,0,0.003883,V12,-3.003534
16265,57.12,7,0,1e-06,V3,-4.847938
63146,9.99,14,0,0.0,V12,-6.78162
241460,40.0,17,0,7e-06,V1,-4.573336
4745,67.46,1,0,2.3e-05,V14,-6.506377
124173,25.0,21,0,4.3e-05,V4,-5.664242
33432,12.36,10,0,3e-05,V8,-3.06425
119008,10.0,20,0,7e-06,V4,-5.094506
219537,5.86,15,0,0.002037,V2,-3.079613
278631,76.48,22,0,1.2e-05,V4,-4.988486
51672,18.99,12,0,0.0,V11,-7.492294
29274,93.9,9,0,0.002074,V3,-2.88078
122891,15.99,21,0,2e-06,V14,-4.926059
185755,30.0,11,0,2.2e-05,V1,-6.434382
58702,125.9,13,0,4.2e-05,V3,-3.617259
141197,96.62,23,0,2e-06,V14,-4.003885
254639,24.9,19,0,0.000165,V4,-5.53419
154818,14.41,4,0,0.0,V14,-7.495434
165933,144.13,8,0,1e-06,V12,-5.107072
202430,64.0,13,0,3.5e-05,V3,-4.653905
79432,117.48,16,0,1.6e-05,V4,-8.120516
141078,9.99,23,0,0.042644,V11,-2.681121
152185,1.98,2,0,2e-06,V1,-5.864083
220940,20.5,15,0,1e-06,V14,-5.277413
82175,36.0,16,0,0.00167,V11,-6.049886
217054,15.0,15,0,0.010554,V14,-3.59702
138273,76.5,22,0,1.3e-05,V4,-4.18049
111547,2.99,20,0,2.6e-05,V14,-4.084576
267607,0.99,21,0,1e-06,V4,-5.698827
215691,1.79,14,0,7e-06,V4,-6.633122
55168,12.0,13,0,0.0,V12,-6.806072
221856,186.2,15,0,7e-06,V4,-4.377664
218842,61.93,15,0,0.0,V14,-6.233013
149989,31.0,1,0,2e-06,V1,-6.717848
134255,12.94,22,0,3e-06,V3,-6.209621
204840,16.56,13,0,0.020358,V11,-4.104791
185252,179.0,11,0,4e-06,V4,-7.67968
234037,0.89,17,0,6.7e-05,V1,-5.961074
57983,9.99,13,0,0.00031,V3,-4.667834
126588,18.99,21,0,0.000103,V4,-2.558682
215356,3.7,14,0,5.1e-05,V1,-6.61779
44052,52.52,11,0,1.1e-05,V4,-4.461948
95022,3.14,18,0,2e-06,V4,-6.382509
55534,1.0,13,0,2.4e-05,V12,-3.478467
242448,0.99,18,0,4.4e-05,V4,-6.490962
14889,0.0,7,0,0.000484,V3,-4.968938
66939,1.29,14,0,0.000651,V2,-2.481001
81600,1.0,16,0,0.004713,V14,-4.46793
81186,45.64,16,1,0.999999,V14,2.835555
261048,26.63,20,0,0.009863,V4,-2.919844
113436,9.9,20,0,0.000347,V4,-4.515773
166965,231.2,8,0,0.000438,V14,-4.37074
273026,5.83,21,0,2.3e-05,V2,-3.534091
47864,98.92,12,0,3.3e-05,V4,-4.047924
25518,50.5,9,0,7.9e-05,V4,-7.846907
70361,57.0,14,0,0.000211,V4,-4.687808
209966,15.05,14,0,0.000377,V4,-7.338489
161511,13.99,7,0,0.0,V4,-5.863567
257456,69.99,19,0,2e-06,V4,-5.049963
173206,183.9,9,0,0.050555,V12,-2.05374
57411,1.98,13,0,8.3e-05,V4,-5.568584
129096,2.67,21,0,0.000159,V14,-3.785532
13589,11.9,6,0,0.001082,V14,-6.35848
216015,12.31,14,0,0.000158,V1,-5.903218
54720,18.23,12,0,0.000198,V14,-3.515991
77773,15.21,15,0,0.012245,V11,-2.514992
30200,1.0,9,0,1.9e-05,V3,-3.991941
245349,1.29,18,0,0.000305,V1,-6.095714
47021,9.84,11,0,0.0,V4,-5.154198
252830,10.62,19,0,0.000106,V1,-4.351533
238344,118.0,17,0,0.000744,V10,-3.136859
143344,5.99,23,0,8e-06,V14,-3.685908
28354,34.99,9,0,7e-05,V3,-4.4939
93806,4002.0,17,0,7e-06,V14,-5.172202
49796,229.7,12,0,0.00068,V4,-5.848482
201269,7.69,13,0,5.2e-05,V1,-5.706963
72151,228.0,15,0,0.000324,V12,-3.569646
24813,301.29,9,0,1.2e-05,V4,-5.582214
40210,77.2,11,0,7e-06,V4,-6.23519
90664,47.85,17,0,0.016168,V14,-2.847133
189689,1.98,11,0,0.0,V1,-6.20995
116313,79.54,20,0,4e-06,V3,-3.37571
10097,298.04,4,0,1.3e-05,V3,-4.273572
231724,45.98,16,0,1e-06,V1,-5.448432
94670,99.0,18,0,8.8e-05,V4,-5.708569
216907,12.58,15,0,0.000117,V1,-6.161035
10602,0.89,4,0,1.4e-05,V14,-8.110482
13421,1.0,6,0,7e-06,V10,-3.439128
168174,75.63,9,0,0.380617,V27,-2.428824
30119,20.0,9,0,1.2e-05,V4,-4.479084
92039,119.26,17,0,6.2e-05,V18,-3.043711
249376,0.99,18,0,3e-06,V1,-5.894295
224071,18.74,15,0,0.022294,V1,-3.229274
112573,103.0,20,0,5.1e-05,V4,-4.955112
36157,34.0,10,0,2.2e-05,V4,-5.585984
19818,2.0,8,0,0.004075,V12,-3.635023
114789,80.9,20,0,0.008047,V14,-4.54801
245235,5.0,18,0,1.9e-05,V4,-4.978851
175120,9.99,9,0,1e-06,V4,-5.206836
197706,62.48,12,0,5e-06,V14,-6.725939
109920,129.0,19,0,0.000763,V4,-5.056679
108361,11.5,19,0,0.007074,V18,-2.825276
125092,11.99,21,0,9.1e-05,V14,-3.772022
83727,13.62,16,0,0.000362,V3,-4.413408
204081,30.5,13,0,0.000133,V11,-4.519053
137774,329.4,22,0,0.000228,V4,-4.866351
420,1.98,0,0,5e-06,V12,-5.03031
210442,141.35,14,0,0.001769,V3,-5.917794
113177,10.0,20,0,0.000218,V4,-6.167226
137919,141.42,22,0,1e-05,V4,-4.282718
161443,9.49,7,0,0.000299,V4,-3.373604
279615,1.0,22,0,0.000345,V12,-3.326059
144655,163.22,23,0,0.002689,V14,-3.312027
88148,1.98,17,0,0.03573,V14,-3.082754
58810,319.96,13,0,0.000323,V4,-5.863164
137271,24.99,22,0,9e-06,V4,-4.069341
130591,4.49,22,0,0.000288,V14,-5.56946
14096,85.91,6,0,0.028696,V3,-4.20559
194343,0.76,12,0,0.000201,V1,-7.249308
270623,11.5,21,0,1.5e-05,V4,-5.847148
125836,85.84,21,0,1e-06,V3,-7.835977
148864,8.99,1,0,0.0,V14,-5.246598
148119,7.99,0,0,1.2e-05,V4,-7.15818
216864,9.99,15,0,2e-06,V1,-6.333097
274754,64.0,22,0,4e-06,V1,-5.131306
112729,1.79,20,0,0.002131,V14,-5.69003
100732,199.0,18,0,0.000118,V4,-5.537513
163339,155.85,8,0,4e-06,V4,-4.906279
260078,148.7,20,0,0.016044,V14,-2.323964
259264,30.34,20,0,0.001932,V1,-4.181743
88909,75.4,17,0,0.002265,V14,-2.543432
279578,1093.36,22,0,0.001702,V14,-3.078389
27365,88.5,9,0,0.0,V3,-5.511674
249697,17.99,18,0,0.000106,V4,-4.87142
5621,227.78,1,0,0.028861,V3,-3.985222
206171,0.01,13,0,0.000391,V12,-5.711301
191015,7.59,11,0,1e-06,V4,-4.917794
112155,3.11,20,0,4e-05,V12,-4.619466
180202,13.56,10,0,0.236184,V14,-1.729069
77544,0.76,15,0,0.000139,V10,-3.968984
222557,276.61,15,0,0.001471,V14,-3.395039
25545,290.0,9,0,0.000581,V4,-5.68324
2575,1.0,0,0,0.0,V4,-6.731366
271246,10.58,21,0,1e-05,V14,-3.918964
76388,27.2,15,0,0.008914,V12,-3.793952
252722,4.78,19,0,4e-06,V1,-4.850176
201282,59.95,13,0,0.0,V4,-3.864205
171397,9.9,9,0,2e-06,V1,-5.934706
148238,49.57,0,0,4e-06,V14,-4.541497
28392,4.0,9,0,8e-06,V4,-6.560152
12549,11.85,6,0,8e-06,V4,-5.283036
142595,200.0,23,0,2.3e-05,V4,-5.797377
213181,48.0,14,0,0.000141,V4,-6.73003
190623,9.62,11,0,1.5e-05,V4,-8.461666
26703,72.41,9,0,4e-06,V4,-3.720721
245494,8.89,18,0,1.2e-05,V4,-4.054209
265960,34.9,21,0,0.024181,V11,-4.540341
265269,11.5,20,0,0.002579,V4,-6.559368
65348,105.0,14,0,0.012389,V4,-3.539191
89627,158.0,17,0,0.019316,V18,-2.484175
22405,1.0,8,0,0.0,V12,-7.269026
200203,2.39,13,0,0.004589,V4,-2.29976
106467,11.5,19,0,0.0,V3,-5.929162
219145,37.6,15,0,0.073456,V1,-2.433641
277948,8.96,22,0,0.0,V4,-5.096738
94744,10.99,18,0,7e-06,V14,-5.064448
281641,23.84,23,0,0.0,V11,-4.647692
161986,217.0,7,0,1e-06,V4,-5.626029
191509,71.99,11,0,0.016302,V12,-2.947194
174981,1.0,9,0,3e-05,V1,-4.062468
1884,1.98,0,0,6.4e-05,V14,-3.747479
27186,28.75,9,0,2e-05,V3,-4.160406
148044,19.21,0,0,5.4e-05,V1,-5.743566
24948,10.0,9,0,2.2e-05,V14,-4.764992
235113,1.0,17,0,3.5e-05,V4,-7.372206
173695,270.48,9,0,0.000136,V4,-9.085189
102931,109.77,19,0,1e-04,V4,-6.356179
187279,1.18,11,0,2e-06,V1,-6.431092
116884,14.95,20,0,0.003414,V3,-7.42273
72538,29.16,15,0,0.000503,V14,-4.644333
242695,25.0,18,0,0.001554,V4,-6.777592
232561,7.4,16,0,5.4e-05,V1,-5.812096
70640,1.54,14,0,0.0,V4,-6.962439
80479,15.66,16,0,0.000137,V3,-8.396281
133454,2.69,22,0,0.000204,V3,-2.53941
153,7.21,0,0,5e-06,V4,-4.1031
152171,0.77,2,0,0.0,V4,-5.695328
226371,2.75,16,0,1.1e-05,V12,-5.214184
174215,0.76,9,0,4e-06,V1,-7.05069
103452,38.37,19,0,0.006144,V3,-4.21389
255496,3.79,19,0,0.000189,V4,-5.869756
223190,28.94,15,0,5.9e-05,V1,-7.024102
269375,120.01,21,0,0.188895,V11,-2.342672
180171,0.77,10,0,1e-06,V4,-7.492248
53415,22.78,12,0,0.302486,V3,-2.938805
157629,635.93,6,0,0.005717,V14,-4.61687
66768,86.36,14,0,0.00011,V12,-4.25602
169178,184.37,9,0,1e-06,V4,-6.005387
155476,11.27,5,0,8e-06,V3,-6.915739
164609,224.06,8,0,0.0,V14,-5.167706
196788,39.96,12,0,2e-06,V1,-4.426448
134420,83.92,22,0,7e-05,V4,-6.89881
59516,2.71,13,0,0.005446,V10,-2.150448
134221,218.88,22,0,1.3e-05,V4,-4.694524
222602,7.7,15,0,3e-06,V4,-5.952418
126774,6.89,21,0,2.9e-05,V3,-6.030578
108941,11.08,19,0,0.084512,V3,-4.50812
150320,12.99,1,0,2.3e-05,V1,-5.320482
235112,21.95,17,0,0.0,V14,-6.906496
101155,1.0,18,0,3e-06,V3,-5.78658
204976,23.11,13,0,0.00019,V1,-5.395012
51836,0.78,12,0,0.0003,V3,-3.817436
220917,0.0,15,0,4.9e-05,V1,-6.4951
265993,5.99,21,0,1.8e-05,V1,-3.688723
234101,1.0,17,0,0.000298,V1,-6.318834
153828,7.58,3,0,0.00747,V14,-5.05937
90970,1.98,17,0,0.001558,V12,-3.0516
155243,2.0,5,0,5.4e-05,V14,-3.980294
21221,199.0,8,0,0.000107,V3,-4.651252
180862,0.92,10,0,2e-06,V4,-6.892142
218885,2.69,15,0,1.2e-05,V4,-6.231966
269298,1.0,21,0,2.3e-05,V1,-5.859158
118969,22.0,20,0,0.000761,V3,-5.412952
186859,35.85,11,0,0.00056,V4,-8.401696
6299,2.68,2,0,2e-06,V14,-5.442254
44036,100.0,11,0,0.0,V4,-4.997709
263548,16.0,20,0,7e-06,V1,-4.895344
185695,20.0,11,0,1.2e-05,V4,-5.855386
88630,4.49,17,0,0.000571,V4,-3.799827
12919,73.4,6,0,6e-06,V4,-6.35122
58985,422.31,13,0,0.00056,V3,-3.872118
103473,10.11,19,0,0.000219,V3,-4.931144
74966,8.5,15,0,0.000296,V4,-4.675697
16076,3.78,7,0,5.6e-05,V3,-4.473008
125857,114.95,21,0,0.000343,V3,-4.828121
230089,59.6,16,0,3.4e-05,V14,-5.064958
44586,12.99,11,0,0.00016,V14,-6.086091
225783,27.38,16,0,0.008609,V14,-3.282574
224956,24.95,16,0,1.2e-05,V14,-5.713084
20329,30.27,8,0,0.029133,V14,3.098783
185174,31.02,11,0,2e-06,V12,-4.864963
4483,53.73,1,0,1.2e-05,V14,-5.536806
134399,0.92,22,0,1e-06,V4,-5.695914
179058,104.8,10,0,1e-05,V1,-5.039478
76411,200.0,15,0,0.000361,V4,-5.658269
32485,70.0,10,0,8e-06,V14,-4.941843
48209,7.68,12,0,5e-06,V4,-6.246746
14941,1.0,7,0,4e-06,V14,-6.549146
269148,1.43,21,0,0.000169,V4,-6.788879
249192,12.31,18,0,0.042744,V1,-5.484638
25770,0.99,9,0,5e-05,V3,-3.744117
233970,0.76,17,0,3.7e-05,V1,-5.041098
71020,25.28,15,0,1.7e-05,V4,-5.69947
223448,59.8,15,0,3.2e-05,V4,-7.412834
130445,1.0,22,0,9e-05,V12,-4.243464
80514,9.99,16,0,3.1e-05,V4,-5.144962
209197,7.57,14,0,0.01942,V11,-5.734236
30622,41.0,10,0,0.0,V4,-5.800622
211137,1.0,14,0,2.8e-05,V14,-6.384086
135405,3.89,22,0,6e-06,V11,-4.182423
278746,9.99,22,0,0.000184,V14,-5.536384
97774,25.0,18,0,0.002581,V4,-4.849396
29755,359.0,9,0,2e-06,V12,-4.431544
119866,35.0,21,0,1.6e-05,V11,-4.991744
106407,180.0,19,0,0.069444,V14,-3.58263
36088,65.85,10,0,2e-06,V4,-4.993376
228799,11.0,16,0,1.9e-05,V1,-4.630536
171347,14.6,9,0,3.6e-05,V4,-5.696148
267591,127.83,21,0,3.8e-05,V3,-7.790924
76611,1252.36,15,0,0.059349,V14,-2.871712
209460,71.39,14,0,0.000105,V4,-4.496153
141611,0.91,23,0,6.4e-05,V3,-4.403765
183325,55.0,10,0,1e-06,V1,-5.926734
142978,2.0,23,0,9e-06,V4,-4.955516
122512,9.99,21,0,0.002615,V14,-2.434488
38912,31.43,11,0,6.3e-05,V3,-8.966861
200462,148.0,13,0,0.000185,V4,-7.627592
43541,150.0,11,0,0.004051,V12,-2.816805
269851,14.99,21,0,9e-06,V12,-6.455156
53249,1.0,12,0,0.000348,V14,-5.393466
184153,62.54,11,0,1e-06,V4,-6.188008
221542,15.0,15,0,0.003499,V4,-6.084378
89482,25.0,17,0,3.2e-05,V3,-6.305956
258721,4.55,20,0,8.4e-05,V1,-6.560976
54730,54.03,12,0,0.010674,V3,-2.596669
46546,13.74,11,0,1e-06,V4,-4.563712
247594,1.0,18,0,4.5e-05,V4,-7.565225
108644,90.77,19,0,5e-05,V4,-6.045226
284694,89.99,23,0,1.2e-05,V4,-5.617895
225940,124.06,16,0,2.7e-05,V4,-6.016652
51673,263.7,12,0,0.000743,V4,-6.122842
211930,21.5,14,0,0.000374,V4,-4.869766
61320,24.99,13,0,7.1e-05,V4,-5.444397
219568,0.89,15,0,0.000529,V4,-6.791906
188832,39.9,11,0,6e-06,V1,-5.437975
122787,20.99,21,0,1e-06,V14,-4.968548
81633,39.0,16,0,0.00026,V3,-3.491844
154858,11.38,4,0,7e-06,V3,-6.687922
34802,15.95,10,0,0.035459,V25,-1.665802
261177,1.29,20,0,0.000568,V4,-3.827756
283125,1.98,23,0,1e-06,V4,-5.646794
53644,648.79,12,0,0.000543,V4,-5.008718
225005,59.99,16,0,0.001079,V3,-4.134743
279766,9.99,22,0,5e-06,V14,-5.184409
266920,0.77,21,0,2e-06,V4,-6.455896
127650,0.89,21,0,0.004272,V12,-3.697774
160032,1.0,7,0,1.2e-05,V1,-6.152988
175439,89.9,9,0,4e-06,V14,-4.512336
108014,0.76,19,0,0.003348,V1,-1.592955
125867,0.75,21,0,0.001061,V3,-9.077234
224437,4.93,15,0,2.1e-05,V1,-5.560099
243280,141.85,18,0,7e-06,V4,-4.569573
128750,1.0,21,0,0.018733,V25,-1.810311
159896,29.99,7,0,1e-06,V4,-5.131686
144290,8.31,23,0,0.0,V14,-4.787559
46999,99.99,11,0,0.009087,V11,-2.52026
63067,90.87,14,0,1e-06,V3,-4.869055
152515,39.0,3,0,1e-06,V14,-8.611678
41089,10.65,11,0,0.002904,V14,-2.994715
130734,1.0,22,0,0.00101,V12,-3.912927
205733,0.76,13,0,3.6e-05,V4,-7.713474
72427,20.28,15,0,0.000223,V3,-7.775094
144651,22.21,23,0,0.056431,V14,-2.920989
97379,4.99,18,0,1.1e-05,V14,-4.709888
58241,0.89,13,0,0.000904,V14,-2.733708
158963,30.0,7,0,0.229466,V1,-5.176368
1909,1.29,0,0,3.5e-05,V14,-2.887538
228165,19.95,16,0,5e-06,V4,-6.21348
130536,0.99,22,0,3.5e-05,V14,-2.843399
20993,3.96,8,0,0.044555,V3,-4.25368
249978,30.26,18,0,3.5e-05,V1,-4.458052
28825,45.0,9,0,0.000131,V4,-6.259808
194212,110.18,12,0,0.326038,V1,-1.930511
48263,14.68,12,0,0.002699,V14,-4.194788
255736,114.8,19,0,0.457964,V11,-2.189676
20156,39.95,8,0,0.0,V14,-5.106066
151459,12.99,2,0,1e-06,V14,-4.759237
121594,1.0,21,0,6e-06,V10,-2.749618
194841,19.99,12,0,0.000205,V14,-4.455322
39518,15.16,11,0,0.003229,V14,-4.756304
19508,15.93,8,0,0.002265,V3,-3.7444
242670,7.91,18,0,0.006172,V1,-5.172894
136955,1.79,22,0,7e-06,V3,-4.143566
58807,219.16,13,0,0.000106,V14,-4.652037
265294,2.58,20,0,1.9e-05,V4,-8.038052
171085,147.04,9,0,1e-06,V14,-7.920418
147593,245.18,0,0,0.0,V14,-8.604291
112264,88.0,20,0,0.000193,V14,-2.963239
67919,9.6,14,0,0.112571,V3,-3.60668
277120,1.98,22,0,1.1e-05,V4,-6.565854
284226,80.1,23,0,1.4e-05,V14,-4.53904
214711,17.0,14,0,0.570852,V1,-4.117772
186079,82.05,11,0,0.000431,V12,-3.628122
48429,9.99,12,0,0.002066,V3,-3.801668
160821,217.65,7,0,1e-06,V14,-5.065566
271050,57.85,21,0,1.2e-05,V4,-6.069185
41179,69.51,11,0,6e-06,V14,-5.192626
14927,1.79,7,0,7e-05,V14,-4.449992
132965,19.99,22,0,1.1e-05,V4,-4.542739
97174,11.35,18,0,2e-06,V10,-3.502216
232070,1.0,16,0,0.000524,V11,-3.28361
185215,43.0,11,0,7e-06,V1,-4.869208
4841,12.82,1,0,6e-06,V3,-4.165783
269898,79.0,21,0,4e-06,V4,-6.289196
238583,17.99,17,0,2e-06,V12,-4.227796
14804,0.93,7,0,0.119234,V3,-2.658747
111727,140.99,20,0,0.020453,V4,-2.133797
70519,13.0,14,0,0.001217,V14,-4.325379
135528,1.98,22,0,0.0,V14,-5.091819
114723,55.85,20,0,2e-05,V4,-7.240388
228293,202.0,16,0,2.3e-05,V4,-5.112098
24097,7.63,9,0,0.000618,V12,-6.063069
1105,1.79,0,0,1e-06,V4,-6.675031
149794,4.95,1,0,0.000675,V14,-6.566372
186651,46.03,11,0,2.1e-05,V4,-7.083832
61079,48.58,13,0,0.043239,V3,-3.645653
137180,1.79,22,0,3.8e-05,V3,-3.550666
7863,15.95,3,0,0.0,V14,-8.98716
176535,69.0,10,0,0.000147,V4,-8.045696
136738,58.0,22,0,7.1e-05,V11,-5.09055
44764,283.5,11,0,0.00012,V4,-6.521526
270474,11.66,21,0,1.3e-05,V4,-3.622364
269097,8.33,21,0,1e-05,V14,-3.636572
230715,128.0,16,0,0.001523,V4,-2.544017
82962,81.54,16,0,3e-06,V14,-5.368322
240682,7.48,17,0,2.8e-05,V1,-5.577915
58927,369.28,13,0,0.003243,V14,-3.75288
140031,45.95,23,0,1.3e-05,V4,-4.949152
163334,0.99,8,0,0.0,V1,-5.924476
78485,10.65,15,0,0.000165,V14,-5.75522
82807,155.3,16,0,0.002951,V3,-3.590186
235495,2.28,17,0,1e-06,V4,-5.981161
207553,15.0,13,0,1.5e-05,V4,-4.959058
89320,116.9,17,0,1.2e-05,V14,-5.375682
34444,59.95,10,0,3.7e-05,V4,-6.395846
210626,1155.54,14,0,0.257991,V4,-2.125772
234040,98.96,17,0,0.001161,V12,-4.77434
230153,1.98,16,0,2e-06,V1,-6.356812
106914,27.98,19,0,1e-05,V4,-4.405838
14988,1.52,7,0,1e-06,V4,-6.567711
175765,0.0,10,0,4e-06,V1,-7.262264
25863,0.76,9,0,0.045834,V4,-2.986958
158056,30.34,6,0,0.0,V4,-6.967819
115575,8.99,20,0,5e-06,V3,-2.823112
276145,252.5,22,0,2.9e-05,V4,-4.883439
91281,39.0,17,0,0.00369,V4,-5.413251
83777,33.0,16,0,0.009552,V18,-2.318255
31873,15.0,10,0,0.0,V4,-5.684635
211664,1.79,14,0,0.000368,V1,-6.526103
280339,0.68,23,0,1e-06,V4,-5.634904
145187,457.5,0,0,1.2e-05,V4,-4.897794
85103,12.57,16,0,2.5e-05,V14,-4.270512
173331,0.76,9,0,2e-06,V1,-6.373596
93194,294.03,17,0,0.000639,V4,-6.759428
106675,12.31,19,0,0.508972,V13,-1.240651
181453,83.71,10,0,0.008458,V12,-2.548012
15037,0.0,7,0,0.000429,V12,-6.164326
179071,19.95,10,0,1e-06,V4,-3.897819
